City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,Atar,MR,20.5169,-13.0499,91.02,16,0,9.1,clear sky
698,Kargopol,RU,61.5071,38.9456,37.04,98,100,5.5,moderate rain
699,Honggang,CN,46.4667,124.8667,24.55,34,100,5.39,overcast clouds
700,Cockburn Town,TC,21.4612,-71.1419,85.96,62,40,11.5,scattered clouds
701,Naze,JP,28.3667,129.4833,67.01,86,97,36.39,overcast clouds
702,Hudson Bay,CA,52.85,-102.3842,47.03,62,63,6.29,broken clouds
703,Nacala,MZ,-14.5428,40.6728,75.04,88,6,3.94,clear sky
704,Springbok,ZA,-29.6643,17.8865,58.39,46,47,7.0,scattered clouds
705,Czersk,PL,53.7959,17.9765,47.64,85,100,12.44,overcast clouds
706,Keetmanshoop,NA,-26.5833,18.1333,83.32,16,31,14.16,scattered clouds
707,Saint Simons,US,31.1352,-81.3901,50.07,95,90,14.97,moderate rain
708,Bull Savanna,JM,17.8868,-77.5902,83.71,65,100,10.18,overcast clouds
709,Maua,BR,-23.6678,-46.4614,86.07,45,59,8.81,broken clouds
710,Port-Gentil,GA,-0.7193,8.7815,80.56,83,75,12.66,broken clouds
711,Panuco,MX,22.05,-98.1667,76.03,58,58,4.99,broken clouds
712,Velyka Pysarivka,UA,50.4259,35.485,43.59,75,16,7.54,few clouds
713,Soddy-Daisy,US,35.2359,-85.1908,59.59,62,47,6.87,scattered clouds
714,Bathsheba,BB,13.2167,-59.5167,86.61,66,40,20.71,scattered clouds
715,Tucuma,BR,-0.1833,-50.05,89.17,53,87,7.83,overcast clouds
716,Kansanshi,ZM,-12.0951,26.4273,70.38,28,41,2.28,scattered clouds
717,Ostrovskoye,RU,57.8057,42.2433,41.92,76,96,12.66,overcast clouds
718,Weyburn,CA,49.6668,-103.8511,51.19,43,75,3.44,broken clouds
719,Gejiu,CN,23.306,103.1635,52.12,93,10,2.53,clear sky
720,Lagoa,PT,39.05,-27.9833,68.25,83,100,28.63,overcast clouds
721,At-Bashi,KG,41.1702,75.8106,16.27,64,0,6.87,clear sky
